drug1,drug2,classes,source_line,mechanism,source_file_id
D00346,D02388,P,335,unclassified,d0117
D00346,D02396,P,336,unclassified,d0117
D00346,D02397,P,337,unclassified,d0117
D00346,D02404,P,338,unclassified,d0117
D00346,D02408,"CI,P",339,unclassified,d0117
D00346,D02409,P,340,unclassified,d0117
D00346,D02416,P,341,unclassified,d0117
D00346,D02417,P,342,unclassified,d0117
D00346,D02425,P,343,unclassified,d0117
D00346,D02427,P,344,unclassified,d0117
D00346,D02430,P,345,unclassified,d0117
D00346,D02535,P,346,unclassified,d0117
D00346,D02537,P,347,unclassified,d0117
D00346,D02549,P,348,unclassified,d0117
D00346,D02550,P,349,unclassified,d0117
D00346,D02551,P,350,unclassified,d0117
D00346,D02552,P,351,unclassified,d0117
D00346,D02553,P,352,unclassified,d0117
D00346,D02554,P,353,unclassified,d0117
D00346,D02562,CI,354,unclassified,d0117
D00346,D02564,P,355,unclassified,d0117
D00346,D02565,P,356,unclassified,d0117
D00346,D02567,CI,357,unclassified,d0117
D00346,D02574,CI,358,unclassified,d0117
D00346,D02599,P,359,unclassified,d0117
D00346,D02614,P,360,unclassified,d0117
D00346,D02689,P,361,unclassified,d0117
D00346,D02702,P,362,unclassified,d0117
D00346,D02704,P,363,unclassified,d0117
D00346,D02766,P,364,unclassified,d0117
D00346,D02774,P,365,unclassified,d0117
D00346,D02876,P,366,unclassified,d0117
D00346,D02901,P,367,unclassified,d0117
D00346,D02910,P,368,unclassified,d0117
D00346,D02976,P,369,unclassified,d0117
D00346,D02981,P,370,unclassified,d0117
D00346,D03038,P,371,unclassified,d0117
D00346,D03087,P,372,unclassified,d0117
D00346,D03164,P,373,unclassified,d0117
D00346,D03195,P,374,unclassified,d0117
D00346,D03199,P,375,unclassified,d0117
D00346,D03230,P,376,unclassified,d0117
D00346,D03250,P,377,unclassified,d0117
D00346,D03262,P,378,unclassified,d0117
D00346,D03264,P,379,unclassified,d0117
D00346,D03274,P,380,unclassified,d0117
D00346,D03276,P,381,unclassified,d0117
D00346,D03278,P,382,unclassified,d0117
D00346,D03368,P,383,unclassified,d0117
D00346,D03402,P,384,unclassified,d0117
D00346,D03491,P,385,unclassified,d0117
D00346,D03502,P,386,unclassified,d0117
D00346,D03587,P,387,unclassified,d0117
D00346,D03654,P,388,unclassified,d0117
D00346,D03664,P,389,unclassified,d0117
D00346,D03702,P,390,unclassified,d0117
D00346,D03711,P,391,unclassified,d0117
D00346,D03798,P,392,unclassified,d0117
D00346,D03814,P,393,unclassified,d0117
D00346,D03824,P,394,unclassified,d0117
D00346,D03844,P,395,unclassified,d0117
D00346,D03855,"CI,P",396,unclassified,d0117
D00346,D03879,P,397,unclassified,d0117
D00346,D03880,P,398,unclassified,d0117
D00346,D03881,P,399,unclassified,d0117
D00346,D03891,P,400,unclassified,d0117
D00346,D03892,P,401,unclassified,d0117
D00346,D03914,P,402,unclassified,d0117
D00346,D03994,P,403,unclassified,d0117
D00346,D04018,P,404,unclassified,d0117
D00346,D04034,P,405,unclassified,d0117
D00346,D04044,P,406,unclassified,d0117
D00346,D04052,P,407,unclassified,d0117
D00346,D04057,P,408,unclassified,d0117
D00346,D04062,P,409,unclassified,d0117
D00346,D04081,P,410,unclassified,d0117
D00346,D04087,P,411,unclassified,d0117
D00346,D04116,P,412,unclassified,d0117
D00346,D04121,P,413,unclassified,d0117
D00346,D04148,"CI,P",414,unclassified,d0117
D00346,D04157,P,415,unclassified,d0117
D00346,D04251,CI,416,unclassified,d0117
D00346,D04259,P,417,unclassified,d0117
D00346,D04261,P,418,unclassified,d0117
D00346,D04265,P,419,unclassified,d0117
D00346,D04266,P,420,unclassified,d0117
D00346,D04300,P,421,unclassified,d0117
D00346,D04313,P,422,unclassified,d0117
D00346,D04342,P,423,unclassified,d0117
D00346,D04364,P,424,unclassified,d0117
D00346,D04382,P,425,unclassified,d0117
D00346,D04386,P,426,unclassified,d0117
D00346,D04398,P,427,unclassified,d0117
D00346,D04399,P,428,unclassified,d0117
D00346,D04403,P,429,unclassified,d0117
D00346,D04447,P,430,unclassified,d0117
D00346,D04458,P,431,unclassified,d0117
D00346,D04475,P,432,unclassified,d0117
D00346,D04477,P,433,unclassified,d0117
D00346,D04479,P,434,unclassified,d0117
D00346,D04531,P,435,unclassified,d0117
D00346,D04532,P,436,unclassified,d0117
D00346,D04539,P,437,unclassified,d0117
D00346,D04540,P,438,unclassified,d0117
D00346,D04541,P,439,unclassified,d0117
D00346,D04542,P,440,unclassified,d0117
D00346,D04543,P,441,unclassified,d0117
D00346,D04547,P,442,unclassified,d0117
D00346,D04548,P,443,unclassified,d0117
D00346,D04550,P,444,unclassified,d0117
D00346,D04551,P,445,unclassified,d0117
D00346,D04556,P,446,unclassified,d0117
D00346,D04605,P,447,unclassified,d0117
D00346,D04625,P,448,unclassified,d0117
D00346,D04626,P,449,unclassified,d0117
D00346,D04652,P,450,unclassified,d0117
D00346,D04701,P,451,unclassified,d0117
D00346,D04703,P,452,unclassified,d0117
D00346,D04708,P,453,unclassified,d0117
D00346,D04747,CI,454,unclassified,d0117
D00346,D04765,P,455,unclassified,d0117
D00346,D04813,P,456,unclassified,d0117
D00346,D04868,P,457,unclassified,d0117
D00346,D04883,P,458,unclassified,d0117
D00346,D04954,P,459,unclassified,d0117
D00346,D04966,P,460,unclassified,d0117
D00346,D05037,P,461,unclassified,d0117
D00346,D05087,P,462,unclassified,d0117
D00346,D05206,P,463,unclassified,d0117
D00346,D05231,P,464,unclassified,d0117
D00346,D05276,P,465,unclassified,d0117
D00346,D05277,P,466,unclassified,d0117
D00346,D05366,P,467,unclassified,d0117
D00346,D05457,P,468,unclassified,d0117
D00346,D05460,P,469,unclassified,d0117
D00346,D05462,P,470,unclassified,d0117
D00346,D05466,P,471,unclassified,d0117
D00346,D05476,P,472,unclassified,d0117
D00346,D05482,P,473,unclassified,d0117
D00346,D05594,P,474,unclassified,d0117
D00346,D05595,P,475,unclassified,d0117
D00346,D05606,P,476,unclassified,d0117
D00346,D05621,P,477,unclassified,d0117
D00346,D05622,P,478,unclassified,d0117
D00346,D05648,P,479,unclassified,d0117
D00346,D05649,P,480,unclassified,d0117
D00346,D05691,P,481,unclassified,d0117
D00346,D05705,P,482,unclassified,d0117
D00346,D05718,P,483,unclassified,d0117
D00346,D05730,P,484,unclassified,d0117
D00346,D05775,P,485,unclassified,d0117
D00346,D05792,P,486,unclassified,d0117
D00346,D05832,P,487,unclassified,d0117
D00346,D05879,P,488,unclassified,d0117
D00346,D05928,P,489,unclassified,d0117
D00346,D06177,P,490,unclassified,d0117
D00346,D06234,P,491,unclassified,d0117
D00346,D06273,P,492,unclassified,d0117
D00346,D06344,P,493,unclassified,d0117
D00346,D06374,P,494,unclassified,d0117
D00346,D06394,P,495,unclassified,d0117
D00346,D06404,P,496,unclassified,d0117
D00346,D06553,P,497,unclassified,d0117
D00346,D06573,P,498,unclassified,d0117
D00346,D06645,P,499,unclassified,d0117
D00346,D06698,P,500,unclassified,d0117
D00346,D06921,P,501,unclassified,d0117
D00346,D06927,P,502,unclassified,d0117
D00346,D06928,P,503,unclassified,d0117
D00346,D06951,P,504,unclassified,d0117
D00346,D06953,P,505,unclassified,d0117
D00346,D06955,P,506,unclassified,d0117
D00346,D06956,P,507,unclassified,d0117
D00346,D06987,P,508,unclassified,d0117
D00346,D06994,P,509,unclassified,d0117
D00346,D07041,P,510,unclassified,d0117
D00346,D07042,P,511,unclassified,d0117
D00346,D07043,P,512,unclassified,d0117
D00346,D07044,P,513,unclassified,d0117
D00346,D07045,P,514,unclassified,d0117
D00346,D07048,P,515,unclassified,d0117
D00346,D07064,P,516,unclassified,d0117
D00346,D07076,P,517,unclassified,d0117
D00346,D07077,P,518,unclassified,d0117
D00346,D07080,P,519,unclassified,d0117
D00346,D07099,P,520,unclassified,d0117
D00346,D07117,P,521,unclassified,d0117
D00346,D07118,P,522,unclassified,d0117
D00346,D07131,P,523,unclassified,d0117
D00346,D07132,P,524,unclassified,d0117
D00346,D07135,P,525,unclassified,d0117
D00346,D07136,P,526,unclassified,d0117
D00346,D07137,P,527,unclassified,d0117
D00346,D07139,P,528,unclassified,d0117
D00346,D07148,P,529,unclassified,d0117
D00346,D07166,P,530,unclassified,d0117
D00346,D07167,P,531,unclassified,d0117
D00346,D07168,P,532,unclassified,d0117
D00346,D07169,P,533,unclassified,d0117
D00346,D07170,P,534,unclassified,d0117
D00346,D07171,P,535,unclassified,d0117
D00346,D07192,P,536,unclassified,d0117
D00346,D07226,P,537,unclassified,d0117
D00346,D07246,P,538,unclassified,d0117
D00346,D07247,P,539,unclassified,d0117
D00346,D07248,P,540,unclassified,d0117
D00346,D07298,P,541,unclassified,d0117
D00346,D07299,P,542,unclassified,d0117
D00346,D07300,P,543,unclassified,d0117
D00346,D07301,P,544,unclassified,d0117
D00346,D07302,P,545,unclassified,d0117
D00346,D07303,P,546,unclassified,d0117
D00346,D07334,P,547,unclassified,d0117
D00346,D07335,P,548,unclassified,d0117
D00346,D07336,P,549,unclassified,d0117
D00346,D07377,P,550,unclassified,d0117
D00346,D07406,P,551,unclassified,d0117
D00346,D07448,P,552,unclassified,d0117
D00346,D07457,P,553,unclassified,d0117
D00346,D07461,P,554,unclassified,d0117
D00346,D07463,P,555,unclassified,d0117
D00346,D07489,P,556,unclassified,d0117
D00346,D07508,P,557,unclassified,d0117
D00346,D07511,P,558,unclassified,d0117
D00346,D07513,P,559,unclassified,d0117
D00346,D07534,P,560,unclassified,d0117
D00346,D07538,P,561,unclassified,d0117
D00346,D07540,P,562,unclassified,d0117
D00346,D07560,P,563,unclassified,d0117
D00346,D07583,P,564,unclassified,d0117
D00346,D07595,P,565,unclassified,d0117
D00346,D07601,P,566,unclassified,d0117
D00346,D07607,P,567,unclassified,d0117
D00346,D07713,P,568,unclassified,d0117
D00346,D07727,P,569,unclassified,d0117
D00346,D07736,P,570,unclassified,d0117
D00346,D07759,P,571,unclassified,d0117
D00346,D07791,P,572,unclassified,d0117
D00346,D07795,P,573,unclassified,d0117
D00346,D07804,P,574,unclassified,d0117
D00346,D07812,P,575,unclassified,d0117
D00346,D07820,P,576,unclassified,d0117
D00346,D07821,P,577,unclassified,d0117
D00346,D07830,P,578,unclassified,d0117
D00346,D07872,P,579,unclassified,d0117
D00346,D07874,P,580,unclassified,d0117
D00346,D07875,P,581,unclassified,d0117
D00346,D07897,P,582,unclassified,d0117
D00346,D07925,P,583,unclassified,d0117
D00346,D07945,P,584,unclassified,d0117
D00346,D07951,P,585,unclassified,d0117
D00346,D07969,P,586,unclassified,d0117
D00346,D07990,P,587,unclassified,d0117
D00346,D07993,P,588,unclassified,d0117
D00346,D08030,P,589,unclassified,d0117
D00346,D08031,P,590,unclassified,d0117
D00346,D08039,P,591,unclassified,d0117
D00346,D08044,P,592,unclassified,d0117
D00346,D08070,P,593,unclassified,d0117
D00346,D08071,P,594,unclassified,d0117
D00346,D08072,P,595,unclassified,d0117
D00346,D08080,P,596,unclassified,d0117
D00346,D08090,P,597,unclassified,d0117
D00346,D08092,P,598,unclassified,d0117
D00346,D08093,P,599,unclassified,d0117
D00346,D08099,P,600,unclassified,d0117
D00346,D08120,P,601,unclassified,d0117
D00346,D08124,P,602,unclassified,d0117
D00346,D08140,P,603,unclassified,d0117
D00346,D08141,P,604,unclassified,d0117
D00346,D08157,P,605,unclassified,d0117
D00346,D08160,P,606,unclassified,d0117
D00346,D08165,P,607,unclassified,d0117
D00346,D08171,P,608,unclassified,d0117
D00346,D08192,P,609,unclassified,d0117
D00346,D08194,P,610,unclassified,d0117
D00346,D08201,P,611,unclassified,d0117
D00346,D08205,P,612,unclassified,d0117
D00346,D08206,P,613,unclassified,d0117
D00346,D08209,P,614,unclassified,d0117
D00346,D08212,P,615,unclassified,d0117
D00346,D08220,P,616,unclassified,d0117
D00346,D08253,P,617,unclassified,d0117
D00346,D08254,P,618,unclassified,d0117
D00346,D08284,P,619,unclassified,d0117
D00346,D08286,P,620,unclassified,d0117
D00346,D08288,P,621,unclassified,d0117
D00346,D08297,P,622,unclassified,d0117
D00346,D08300,P,623,unclassified,d0117
D00346,D08305,P,624,unclassified,d0117
D00346,D08308,P,625,unclassified,d0117
D00346,D08309,P,626,unclassified,d0117
D00346,D08322,P,627,unclassified,d0117
D00346,D08325,P,628,unclassified,d0117
D00346,D08351,P,629,unclassified,d0117
D00346,D08352,P,630,unclassified,d0117
D00346,D08354,P,631,unclassified,d0117
D00346,D08356,P,632,unclassified,d0117
D00346,D08365,P,633,unclassified,d0117
D00346,D08366,P,634,unclassified,d0117
D00346,D08368,P,635,unclassified,d0117
D00346,D08378,P,636,unclassified,d0117
D00346,D08382,P,637,unclassified,d0117
D00346,D08384,P,638,unclassified,d0117
D00346,D08387,P,639,unclassified,d0117
D00346,D08389,P,640,unclassified,d0117
D00346,D08395,P,641,unclassified,d0117
D00346,D08411,P,642,unclassified,d0117
D00346,D08424,P,643,unclassified,d0117
D00346,D08425,P,644,unclassified,d0117
D00346,D08426,P,645,unclassified,d0117
D00346,D08441,P,646,unclassified,d0117
D00346,D08447,P,647,unclassified,d0117
D00346,D08449,P,648,unclassified,d0117
D00346,D08453,P,649,unclassified,d0117
D00346,D08474,P,650,unclassified,d0117
D00346,D08479,P,651,unclassified,d0117
D00346,D08480,P,652,unclassified,d0117
D00346,D08482,P,653,unclassified,d0117
D00346,D08487,P,654,unclassified,d0117
D00346,D08491,P,655,unclassified,d0117
D00346,D08516,P,656,unclassified,d0117
D00346,D08517,P,657,unclassified,d0117
D00346,D08522,P,658,unclassified,d0117
D00346,D08531,P,659,unclassified,d0117
D00346,D08570,P,660,unclassified,d0117
D00346,D08575,CI,661,unclassified,d0117
D00346,D08578,P,662,unclassified,d0117
D00346,D08584,P,663,unclassified,d0117
D00346,D08588,P,664,unclassified,d0117
D00346,D08595,P,665,unclassified,d0117
D00346,D08611,P,666,unclassified,d0117
D00346,D08616,P,667,unclassified,d0117
D00346,D08629,P,668,unclassified,d0117
D00346,D08638,P,669,unclassified,d0117
D00346,D08653,P,670,unclassified,d0117
D00346,D08662,P,671,unclassified,d0117
D00346,D08667,P,672,unclassified,d0117
D00346,D08682,P,673,unclassified,d0117
D00346,D08683,P,674,unclassified,d0117
D00346,D08695,P,675,unclassified,d0117
D00346,D08769,P,676,unclassified,d0117
D00346,D08837,P,677,unclassified,d0117
D00346,D08838,P,678,unclassified,d0117
D00346,D08843,P,679,unclassified,d0117
D00346,D08850,P,680,unclassified,d0117
D00346,D08851,P,681,unclassified,d0117
D00346,D08879,P,682,unclassified,d0117
D00346,D08897,P,683,unclassified,d0117
D00346,D08923,P,684,unclassified,d0117
D00346,D08945,P,685,unclassified,d0117
D00346,D08964,P,686,unclassified,d0117
D00346,D08966,P,687,unclassified,d0117
D00346,D08996,P,688,unclassified,d0117
D00346,D09013,P,689,unclassified,d0117
D00346,D09186,P,690,unclassified,d0117
D00346,D09215,P,691,unclassified,d0117
D00346,D09318,P,692,unclassified,d0117
D00346,D09319,P,693,unclassified,d0117
D00346,D09344,P,694,unclassified,d0117
D00346,D09402,P,695,unclassified,d0117
D00346,D09535,P,696,unclassified,d0117
D00346,D09566,P,697,unclassified,d0117
D00346,D09569,P,698,unclassified,d0117
D00346,D09572,P,699,unclassified,d0117
D00346,D09592,P,700,unclassified,d0117
D00346,D09612,P,701,unclassified,d0117
D00346,D09670,P,702,unclassified,d0117
D00346,D09676,P,703,unclassified,d0117
D00346,D09677,P,704,unclassified,d0117
D00346,D09696,P,705,unclassified,d0117
D00346,D09697,P,706,unclassified,d0117
D00346,D09727,P,707,unclassified,d0117
D00346,D09729,P,708,unclassified,d0117
D00346,D09732,P,709,unclassified,d0117
D00346,D09744,P,710,unclassified,d0117
D00346,D09753,P,711,unclassified,d0117
D00346,D09756,P,712,unclassified,d0117
D00346,D09763,P,713,unclassified,d0117
D00346,D09773,P,714,unclassified,d0117
D00346,D09780,P,715,unclassified,d0117
D00346,D09784,P,716,unclassified,d0117
D00346,D09785,P,717,unclassified,d0117
D00346,D09794,P,718,unclassified,d0117
D00346,D09807,P,719,unclassified,d0117
D00346,D09819,P,720,unclassified,d0117
D00346,D09842,P,721,unclassified,d0117
D00346,D09848,P,722,unclassified,d0117
D00346,D09872,P,723,unclassified,d0117
D00346,D09873,P,724,unclassified,d0117
D00346,D09889,P,725,unclassified,d0117
D00346,D09978,P,726,unclassified,d0117
D00346,D09999,"CI,P",727,unclassified,d0117
D00346,D10020,P,728,unclassified,d0117
D00346,D10025,P,729,unclassified,d0117
D00346,D10135,P,730,unclassified,d0117
D00346,D10145,P,731,unclassified,d0117
D00346,D10159,P,732,unclassified,d0117
D00346,D10160,P,733,unclassified,d0117
D00346,D10179,P,734,unclassified,d0117
D00346,D10180,P,735,unclassified,d0117
D00346,D10181,P,736,unclassified,d0117
D00346,D10185,CI,737,unclassified,d0117
D00346,D10191,CI,738,unclassified,d0117
D00346,D10195,P,739,unclassified,d0117
D00346,D10196,P,740,unclassified,d0117
D00346,D10200,P,741,unclassified,d0117
D00346,D10219,P,742,unclassified,d0117
D00346,D10220,P,743,unclassified,d0117
D00346,D10244,P,744,unclassified,d0117
D00346,D10251,P,745,unclassified,d0117
D00346,D10253,P,746,unclassified,d0117
D00346,D10258,P,747,unclassified,d0117
D00346,D10261,P,748,unclassified,d0117
D00346,D10262,P,749,unclassified,d0117
D00346,D10263,P,750,unclassified,d0117
D00346,D10264,P,751,unclassified,d0117
D00346,D10265,P,752,unclassified,d0117
D00346,D10266,P,753,unclassified,d0117
D00346,D10267,P,754,unclassified,d0117
D00346,D10293,P,755,unclassified,d0117
D00346,D10298,P,756,unclassified,d0117
D00346,D10313,P,757,unclassified,d0117
D00346,D10317,P,758,unclassified,d0117
D00346,D10424,P,759,unclassified,d0117
D00346,D10459,P,760,unclassified,d0117
D00346,D10473,P,761,unclassified,d0117
D00346,D10500,P,762,unclassified,d0117
D00346,D10502,P,763,unclassified,d0117
D00346,D10505,P,764,unclassified,d0117
D00346,D10533,P,765,unclassified,d0117
D00346,D10570,P,766,unclassified,d0117
D00346,D10586,P,767,unclassified,d0117
D00346,D10587,P,768,unclassified,d0117
D00346,D10588,P,769,unclassified,d0117
D00346,D10591,P,770,unclassified,d0117
D00346,D10669,P,771,unclassified,d0117
D00346,D10722,P,772,unclassified,d0117
D00346,D10743,P,773,unclassified,d0117
D00346,D10744,P,774,unclassified,d0117
D00346,D10752,P,775,unclassified,d0117
D00346,D10780,P,776,unclassified,d0117
D00346,D10826,P,777,unclassified,d0117
D00346,D10854,P,778,unclassified,d0117
D00346,D10865,P,779,unclassified,d0117
D00346,D10897,P,780,unclassified,d0117
D00346,D10915,P,781,unclassified,d0117
D00346,D10938,P,782,unclassified,d0117
D00346,D10939,P,783,unclassified,d0117
D00346,D10967,P,784,unclassified,d0117
D00346,D10989,P,785,unclassified,d0117
D00346,D10999,P,786,unclassified,d0117
D00346,D11009,P,787,unclassified,d0117
D00346,D11023,P,788,unclassified,d0117
D00346,D11034,P,789,unclassified,d0117
D00346,D11043,P,790,unclassified,d0117
D00346,D11064,P,791,unclassified,d0117
D00346,D11066,P,792,unclassified,d0117
D00346,D11067,P,793,unclassified,d0117
D00346,D11109,P,794,unclassified,d0117
D00346,D11150,P,795,unclassified,d0117
D00346,D11290,P,796,unclassified,d0117
D00346,D11342,P,797,unclassified,d0117
D00346,D11360,P,798,unclassified,d0117
D00346,D11441,P,799,unclassified,d0117
D00346,D11567,P,800,unclassified,d0117
D00346,D11711,P,801,unclassified,d0117
D00346,D11807,P,802,unclassified,d0117
D00346,D11856,P,803,unclassified,d0117
D00346,D11861,P,804,unclassified,d0117
D00346,D11862,P,805,unclassified,d0117
D00346,D11923,P,806,unclassified,d0117
D00346,D11924,P,807,unclassified,d0117
D00346,D11968,P,808,unclassified,d0117
D00346,D12294,P,809,unclassified,d0117
D00346,D12358,P,810,unclassified,d0117
D00346,D12437,P,811,unclassified,d0117
D00346,D12484,P,812,unclassified,d0117
D00346,D12494,P,813,unclassified,d0117
D00346,D12634,P,814,unclassified,d0117
D00346,D12703,P,815,unclassified,d0117
D00346,D12789,P,816,unclassified,d0117
D00346,D12934,P,817,unclassified,d0117
D00346,D12935,P,818,unclassified,d0117
D00346,D12963,P,819,unclassified,d0117
D00346,D13015,P,820,unclassified,d0117
D00346,D13028,P,821,unclassified,d0117
D00346,D13055,P,822,unclassified,d0117
D00346,D13245,P,823,unclassified,d0117
D00505,D00076,P,1,unclassified,d0109
D00505,D00095,P,2,unclassified,d0109
D00505,D00216,P,3,unclassified,d0109
D00505,D00225,P,4,unclassified,d0109
D00505,D00228,CI,5,unclassified,d0109
D00505,D00252,P,6,unclassified,d0109
D00505,D00265,P,7,unclassified,d0109
D00505,D00267,P,8,unclassified,d0109
D00505,D00280,P,9,unclassified,d0109
D00505,D00283,P,10,unclassified,d0109
D00505,D00293,P,11,unclassified,d0109
D00505,D00295,P,12,unclassified,d0109
D00505,D00308,P,13,unclassified,d0109
D00505,D00311,P,14,unclassified,d0109
D00505,D00320,P,15,unclassified,d0109
D00505,D00336,P,16,unclassified,d0109
D00505,D00365,P,17,unclassified,d0109
D00505,D00367,CI,18,unclassified,d0109
